locus_tag	sysName	scaffoldId	begin	end	strand	type	desc
Atu0930	Atu0930	NC_003062	918455	919900	-	1	hypothetical protein
Atu0931	Atu0931	NC_003062	920246	922519	-	1	penicillin binding protein
Atu0932	Atu0932	NC_003062	922698	923177	+	1	hypothetical protein
Atu0933	Atu0933	NC_003062	923289	924113	+	1	beta-lactamase class D
Atu0934	Atu0934	NC_003062	924141	924476	-	1	hypothetical protein
Atu0935	Atu0935	NC_003062	924473	924748	-	1	hypothetical protein
Atu0936	Atu0936	NC_003062	924856	925464	+	1	methyltransferase
Atu0937	Atu0937	NC_003062	925700	928225	+	1	copper transporting ATPase
Atu0938	Atu0938	NC_003062	928267	928644	+	1	transcriptional regulator, MerR family
Atu0939	Atu0939	NC_003062	928967	929233	+	1	PemI protein
Atu0940	Atu0940	NC_003062	929233	929592	+	1	PemK protein
Atu0941	Atu0941	NC_003062	929690	929926	+	1	hypothetical protein
Atu0942	Atu0942	NC_003062	930033	931415	+	1	MFS permease
Atu0943	Atu0943	NC_003062	931494	931667	-	1	hypothetical protein
Atu0944	Atu0944	NC_003062	931736	933367	-	1	sucrose hydrolase
Atu0945	Atu0945	NC_003062	933626	935086	+	1	hypothetical protein
Atu0946	Atu0946	NC_003062	935237	936337	-	1	dehydrogenase
Atu0947	Atu0947	NC_003062	936462	936893	+	1	transcriptional regulator, AsnC family
Atu0948	Atu0948	NC_003062	936925	937293	-	1	hypothetical protein
Atu0949	Atu0949	NC_003062	937449	938288	+	1	hypothetical protein
Atu0950	Atu0950	NC_003062	938312	939976	-	1	hypothetical protein
Atu8088	Atu8088	NC_003062	940187	940711	+	1	hypothetical protein
Atu0951	Atu0951	NC_003062	940766	941974	+	1	large terminase phage packaging protein
Atu8140	Atu8140	NC_003062	942423	943076	+	1	hypothetical protein
Atu0953	Atu0953	NC_003062	943135	943443	+	1	hypothetical protein
Atu0954	Atu0954	NC_003062	943700	944866	+	1	phage head portal protein
Atu0955	Atu0955	NC_003062	945062	945382	+	1	hypothetical protein
Atu0956	Atu0956	NC_003062	945432	946004	+	1	phage prohead protease
Atu0957	Atu0957	NC_003062	946037	947305	+	1	phage phi-C31 major capsid gp36-like protein
Atu0958	Atu0958	NC_003062	947277	948131	-	1	hypothetical protein
Atu0959	Atu0959	NC_003062	948308	948703	+	1	hypothetical protein
Atu0960	Atu0960	NC_003062	948711	949817	-	1	MFS permease
Atu0961	Atu0961	NC_003062	950076	950690	-	1	hypothetical protein
Atu0962	Atu0962	NC_003062	950974	951378	-	1	hypothetical protein
Atu8141	Atu8141	NC_003062	951713	952294	+	1	hypothetical protein
Atu0964	Atu0964	NC_003062	952355	952993	+	1	hypothetical protein
Atu0965	Atu0965	NC_003062	952990	953874	+	1	hypothetical protein
Atu0966	Atu0966	NC_003062	953871	954305	+	1	hypothetical protein
Atu0967	Atu0967	NC_003062	954323	958123	+	1	hypothetical protein
Atu0968	Atu0968	NC_003062	958125	958364	+	1	hypothetical protein
Atu8142	Atu8142	NC_003062	958504	958758	+	1	hypothetical protein
Atu0970	Atu0970	NC_003062	958852	959523	+	1	two component response regulator
Atu0971	Atu0971	NC_003062	959513	960913	+	1	two component sensor kinase
Atu0972	Atu0972	NC_003062	961121	961549	+	1	lipA protein
Atu0973	Atu0973	NC_003062	961700	962872	+	1	cycH protein
Atu0974	Atu0974	NC_003062	962869	963366	+	1	cytochrome-c biosynthesis heme-carrier protein cycJ
Atu0975	Atu0975	NC_003062	963363	965354	+	1	cytochrome c-type synthesis protein
Atu0976	Atu0976	NC_003062	965351	965947	+	1	cycL protein
Atu0977	Atu0977	NC_003062	966101	967672	+	1	serine protease DO-like protease
Atu0978	Atu0978	NC_003062	967945	968703	+	1	two component response regulator
Atu0979	Atu0979	NC_003062	968713	970122	+	1	two component sensor kinase
Atu8143	Atu8143	NC_003062	970285	971145	-	1	hypothetical protein
Atu0981	Atu0981	NC_003062	971364	974330	+	1	glutamate-ammonia-ligase adenylyltransferase
Atu0982	Atu0982	NC_003062	974550	976886	-	1	two component sensor kinase
Atu0983	Atu0983	NC_003062	977113	977433	-	1	hypothetical protein
Atu0984	Atu0984	NC_003062	977570	980218	-	1	aminopeptidase N
Atu0985	Atu0985	NC_003062	980681	981616	+	1	permease
Atu0986	Atu0986	NC_003062	981911	982099	+	1	hypothetical protein
Atu0987	Atu0987	NC_003062	982150	983040	-	1	DNA polymerase
Atu0988	Atu0988	NC_003062	983084	984382	-	1	molecular chaperone, Hsp70 family
Atu0989	Atu0989	NC_003062	984866	985771	+	1	hypothetical protein
Atu0990	Atu0990	NC_003062	985793	986581	-	1	NAD/NADP dependent oxidoreductase
Atu0991	Atu0991	NC_003062	986763	987683	+	1	cation efflux system component
Atu0992	Atu0992	NC_003062	987718	988587	-	1	permease
Atu0993	Atu0993	NC_003062	988649	989275	+	1	transcriptional regulator, TetR family
Atu0994	Atu0994	NC_003062	989626	991290	+	1	electrotransfer ubiquinone oxidoreductase
Atu0995	Atu0995	NC_003062	991737	992480	+	1	hypothetical protein
Atu0996	Atu0996	NC_003062	992564	993580	-	1	zinc-binding dehydrogenase
Atu0997	Atu0997	NC_003062	993685	994074	+	1	hypothetical protein
Atu0998	Atu0998	NC_003062	994197	995033	+	1	undecaprenyl pyrophosphate phosphatase, possible bacitracin resistance protein
Atu0999	Atu0999	NC_003062	995102	996475	-	1	magnesium transport protein
Atu1000	Atu1000	NC_003062	996762	997847	-	1	MFS permease
Atu1001	Atu1001	NC_003062	998242	999150	+	1	hypothetical protein
Atu1002	Atu1002	NC_003062	999240	1000670	+	1	Aminotransferase class-III
Atu1003	Atu1003	NC_003062	1000736	1001206	+	1	hypothetical protein
Atu1004	Atu1004	NC_003062	1001210	1001599	-	1	hypothetical protein
Atu1005	Atu1005	NC_003062	1001596	1001826	-	1	hypothetical protein
Atu1006	Atu1006	NC_003062	1001893	1003398	-	1	AMP nucleosidase
Atu1007	Atu1007	NC_003062	1003657	1003908	+	1	hypothetical protein
Atu1008	Atu1008	NC_003062	1004028	1004624	-	1	hypothetical protein
Atu1009	Atu1009	NC_003062	1004757	1005095	-	1	hypothetical protein
Atu8144	Atu8144	NC_003062	1005698	1005961	+	1	hypothetical protein
Atu1011	Atu1011	NC_003062	1006260	1007372	-	1	histidinol-phosphate aminotransferase
Atu8145	Atu8145	NC_003062	1007540	1007887	-	1	hypothetical protein
Atu1013	Atu1013	NC_003062	1008216	1009433	+	1	ferredoxin reductase
Atu1014	Atu1014	NC_003062	1009441	1010241	+	1	aldolase
Atu8146	Atu8146	NC_003062	1010508	1010849	-	1	hypothetical protein
Atu1017	Atu1017	NC_003062	1011012	1011102	+	5	tRNA-Ser
Atu1018	Atu1018	NC_003062	1011390	1011698	+	1	hypothetical protein
Atu1019	Atu1019	NC_003062	1012047	1012262	-	1	hypothetical protein
Atu1020	Atu1020	NC_003062	1012325	1013434	+	1	outer membrane protein
Atu1021	Atu1021	NC_003062	1013942	1015039	+	1	outer membrane protein
Atu1022	Atu1022	NC_003062	1015197	1017245	-	1	soluble lytic transglycosylase
Atu1023	Atu1023	NC_003062	1017268	1017564	+	1	hypothetical protein
Atu1024	Atu1024	NC_003062	1017629	1018513	+	1	dihydrodipicolinate synthase
Atu1025	Atu1025	NC_003062	1018677	1019159	+	1	SSRA-binding protein
Atu1026	Atu1026	NC_003062	1019224	1019406	+	1	hypothetical protein
Atu1027	Atu1027	NC_003062	1019464	1020963	-	1	methyl-accepting chemotaxis protein
Atu1028	Atu1028	NC_003062	1021177	1021746	-	1	hypothetical protein
Atu1029	Atu1029	NC_003062	1022139	1022528	+	1	DNA-directed RNA polymerase omega subunit
Atu1030	Atu1030	NC_003062	1022661	1024895	+	1	GTP pyrophosphohydrolase/synthetase, RelA/SpoT family
Atu1031	Atu1031	NC_003062	1025053	1025238	+	1	hypothetical protein
Atu1032	Atu1032	NC_003062	1025506	1026084	+	1	hypothetical protein
Atu1033	Atu1033	NC_003062	1026081	1026485	+	1	holo-(acyl-carrier Protein) synthase
Atu1034	Atu1034	NC_003062	1026692	1027438	+	1	prokaryotic type I signal peptidase
Atu1035	Atu1035	NC_003062	1027435	1028154	+	1	ribonuclease III
Atu1036	Atu1036	NC_003062	1028238	1029179	+	1	GTP-binding protein, Era family
Atu1037	Atu1037	NC_003062	1029328	1030080	+	1	nitrogen fixation regulatory protein
Atu1038	Atu1038	NC_003062	1030216	1030593	+	1	two component response regulator
Atu1039	Atu1039	NC_003062	1030650	1031414	+	1	DNA repair protein RecO
Atu1040	Atu1040	NC_003062	1031469	1032689	-	1	MFS permease
Atu1041	Atu1041	NC_003062	1032848	1033582	+	1	methyltransferase
Atu1042	Atu1042	NC_003062	1033792	1034634	-	1	hypothetical protein
Atu1043	Atu1043	NC_003062	1034646	1035290	-	1	hypothetical protein
Atu1044	Atu1044	NC_003062	1035287	1037935	-	1	hypothetical protein
Atu1045	Atu1045	NC_003062	1038191	1039750	-	1	hypothetical protein
Atu1046	Atu1046	NC_003062	1040042	1041085	+	1	ABC transporter, substrate binding protein
Atu1047	Atu1047	NC_003062	1041369	1042124	+	1	ABC transporter, nucleotide binding/ATPase protein
Atu1048	Atu1048	NC_003062	1042121	1042939	+	1	ABC transporter, membrane spanning protein
Atu1049	Atu1049	NC_003062	1042991	1043674	-	1	hypothetical protein
Atu1050	Atu1050	NC_003062	1043852	1044673	-	1	hypothetical protein
Atu1051	Atu1051	NC_003062	1044751	1045269	-	1	hypothetical protein
Atu1052	Atu1052	NC_003062	1045266	1045853	-	1	hypothetical protein
Atu1053	Atu1053	NC_003062	1045892	1046740	-	1	glycine cleavage system T protein, aminomethyltransferase
Atu1054	Atu1054	NC_003062	1046863	1047630	-	1	hypothetical protein
Atu1055	Atu1055	NC_003062	1047645	1047902	-	1	hypothetical protein
Atu1056	Atu1056	NC_003062	1048008	1048445	-	1	hypothetical protein
Atu1057	Atu1057	NC_003062	1048544	1048960	-	1	ADP-Ribose Pyrophosphatase
Atu1058	Atu1058	NC_003062	1049092	1049415	+	1	hypothetical protein
Atu1059	Atu1059	NC_003062	1049426	1050187	+	1	hypothetical protein
Atu1060	Atu1060	NC_003062	1050234	1051526	-	1	two component response regulator
Atu1061	Atu1061	NC_003062	1051673	1051822	-	1	hypothetical protein
Atu1062	Atu1062	NC_003062	1052217	1053083	-	1	phosphatidylserine synthase
Atu1063	Atu1063	NC_003062	1053107	1053805	-	1	phosphatidylserine decarboxylase
Atu1064	Atu1064	NC_003062	1053981	1055867	-	1	ABC transporter, nucleotide binding/ATPase protein
Atu8147	Atu8147	NC_003062	1055979	1058003	-	1	hypothetical protein
Atu1066	Atu1066	NC_003062	1058145	1058780	+	1	hypothetical protein
Atu1067	Atu1067	NC_003062	1059043	1060803	+	1	penicillin-binding protein
Atu1068	Atu1068	NC_003062	1060840	1061748	-	1	hypothetical protein
Atu1069	Atu1069	NC_003062	1061975	1062931	-	1	proline iminopeptidase
Atu1070	Atu1070	NC_003062	1062935	1063393	-	1	hypothetical protein
Atu1071	Atu1071	NC_003062	1063393	1063866	-	1	hypothetical protein
Atu1072	Atu1072	NC_003062	1063863	1064231	-	1	hypothetical protein
Atu1073	Atu1073	NC_003062	1064490	1065875	-	1	cysteinyl-tRNA synthetase
Atu1074	Atu1074	NC_003062	1066088	1066828	-	1	NAD/NADP dependent oxidoreductase
Atu1075	Atu1075	NC_003062	1066974	1068482	-	1	amidophosphoribosyltransferase
Atu1076	Atu1076	NC_003062	1068621	1069208	-	1	colicin V production protein
Atu1077	Atu1077	NC_003062	1069298	1070704	-	1	DNA repair protein
Atu1078	Atu1078	NC_003062	1070711	1070875	-	1	hypothetical protein
Atu1079	Atu1079	NC_003062	1071018	1071287	-	1	hypothetical protein
Atu1080	Atu1080	NC_003062	1071353	1072528	-	1	alanine racemase
Atu1081	Atu1081	NC_003062	1072651	1073472	+	1	transcriptional regulator, AraC family
Atu1082	Atu1082	NC_003062	1073571	1074275	+	1	branched-chain amino acid permease
Atu1083	Atu1083	NC_003062	1074272	1074574	+	1	hypothetical protein
Atu1084	Atu1084	NC_003062	1074674	1076170	-	1	replicative DNA helicase
Atu1085	Atu1085	NC_003062	1076483	1076938	+	1	transcriptional regulator, MarR family
Atu1086	Atu1086	NC_003062	1077064	1078686	+	1	MFS permease
Atu1087	Atu1087	NC_003062	1078706	1079773	+	1	secretion protein
Atu1088	Atu1088	NC_003062	1080044	1080619	-	1	50S ribosomal protein L9
Atu1089	Atu1089	NC_003062	1080634	1081608	-	1	hypothetical protein
Atu1090	Atu1090	NC_003062	1081755	1082003	-	1	30S ribosomal protein S18
Atu1091	Atu1091	NC_003062	1082017	1082478	-	1	30S ribosomal protein S6
Atu1092	Atu1092	NC_003062	1082486	1082764	+	1	hypothetical protein
Atu1093	Atu1093	NC_003062	1082770	1083813	-	1	aldo/keto reductase
Atu1094	Atu1094	NC_003062	1083983	1084978	+	1	malonyl-CoA:acyl carrier protein transacylase
Atu1095	Atu1095	NC_003062	1085057	1085794	+	1	3-oxoacyl-(acyl carrier protein) reductase
Atu1096	Atu1096	NC_003062	1086146	1086382	+	1	acyl carrier protein
Atu1097	Atu1097	NC_003062	1086634	1087896	+	1	3-oxoacyl-(acyl carrier protein) synthase II
Atu1098	Atu1098	NC_003062	1087925	1088233	+	1	hypothetical protein
Atu1099	Atu1099	NC_003062	1088260	1089480	+	1	hypothetical protein
Atu1100	Atu1100	NC_003062	1089547	1090434	+	1	hypothetical protein
Atu1101	Atu1101	NC_003062	1090440	1091102	+	1	guanylate kinase
Atu1102	Atu1102	NC_003062	1091104	1091727	-	1	hypothetical protein
Atu1103	Atu1103	NC_003062	1091799	1092629	-	1	rRNA-adenine N6,N6-dimethyltransferase
Atu1104	Atu1104	NC_003062	1092629	1093651	-	1	pyridoxal phosphate biosynthesis protein
Atu1105	Atu1105	NC_003062	1093678	1094625	-	1	hypothetical protein
Atu1106	Atu1106	NC_003062	1094921	1097302	-	1	organic solvent tolerance protein
Atu1107	Atu1107	NC_003062	1097302	1098390	-	1	hypothetical protein
Atu1108	Atu1108	NC_003062	1098387	1099556	-	1	hypothetical protein
Atu1110	Atu1110	NC_003062	1099854	1101347	+	1	cytosol aminopeptidase
Atu1111	Atu1111	NC_003062	1101373	1101822	+	1	DNA polymerase III subunit chi
Atu1112	Atu1112	NC_003062	1101977	1103005	+	1	hypothetical protein
Atu1113	Atu1113	NC_003062	1103036	1103962	-	1	dehydrogenase
Atu1114	Atu1114	NC_003062	1104423	1106360	+	1	GGDEF family protein
Atu1115	Atu1115	NC_003062	1106445	1108106	+	1	two component sensor kinase
Atu1116	Atu1116	NC_003062	1108103	1108711	+	1	two component response regulator
Atu1117	Atu1117	NC_003062	1108801	1109283	+	1	hypothetical protein
Atu1118	Atu1118	NC_003062	1109342	1111225	-	1	ABC transporter, nucleotide binding/ATPase protein
Atu1119	Atu1119	NC_003062	1111295	1112257	-	1	hypothetical protein
Atu1121	Atu1121	NC_003062	1112597	1113292	+	1	lignin degradation protein
Atu1122	Atu1122	NC_003062	1113392	1113814	+	1	nucleoside diphosphate kinase
Atu1123	Atu1123	NC_003062	1113937	1114449	-	1	hypothetical protein
Atu1124	Atu1124	NC_003062	1114446	1114997	-	1	hypothetical protein
Atu1125	Atu1125	NC_003062	1115058	1115954	+	1	ABC transporter, membrane spanning protein
Atu1126	Atu1126	NC_003062	1116007	1116474	-	1	molybdopterin converting factor, large subunit
Atu1127	Atu1127	NC_003062	1116479	1116733	-	1	molybdopterin converting factor small subunit
Atu1128	Atu1128	NC_003062	1116733	1117320	-	1	phosphatidylglycerophosphate synthase
Atu1129	Atu1129	NC_003062	1117423	1119351	-	1	excinuclease ABC chain C
Atu1130	Atu1130	NC_003062	1119465	1120253	-	1	dehydrogenase
Atu1131	Atu1131	NC_003062	1120603	1121259	+	1	outer membrane protein
Atu1132	Atu1132	NC_003062	1121377	1121973	-	1	glutathione S-transferase related protein
Atu1133	Atu1133	NC_003062	1122005	1122763	-	1	ribonuclease
Atu1134	Atu1134	NC_003062	1122962	1123909	+	1	hypothetical protein
Atu1135	Atu1135	NC_003062	1123914	1124777	-	1	hypothetical protein
Atu1136	Atu1136	NC_003062	1124885	1127041	+	1	reductase
Atu1137	Atu1137	NC_003062	1127100	1127729	+	1	NTP pyrophosphohydrolase, MutT family
Atu1138	Atu1138	NC_003062	1127886	1128242	-	1	protease VII precursor
Atu1139	Atu1139	NC_003062	1128351	1128821	-	1	hypothetical protein
Atu1140	Atu1140	NC_003062	1128956	1129561	-	1	phosphoribosyalaminoimidazole-succinocarboxamide synthase
Atu1141	Atu1141	NC_003062	1129627	1130700	-	1	Phosphoribosylglycinamide synthetase
Atu1142	Atu1142	NC_003062	1130984	1132141	+	1	permease
Atu1143	Atu1143	NC_003062	1132144	1132872	+	1	hypothetical protein
Atu1144	Atu1144	NC_003062	1132974	1135172	+	1	polyphosphate kinase
Atu1145	Atu1145	NC_003062	1135169	1136692	+	1	exopolyphosphatase
Atu1146	Atu1146	NC_003062	1136724	1137356	-	1	acetyl transferase
Atu8089	Atu8089	NC_003062	1137506	1137853	-	1	hypothetical protein
Atu1147	Atu1147	NC_003062	1138023	1138370	-	1	hypothetical protein
Atu1148	Atu1148	NC_003062	1138608	1139966	-	1	hypothetical protein
Atu1149	Atu1149	NC_003062	1140111	1141139	-	1	adenylate cyclase
Atu1150	Atu1150	NC_003062	1141394	1141924	-	1	hypothetical protein
Atu1151	Atu1151	NC_003062	1142006	1143172	-	1	ribonuclease D
Atu1152	Atu1152	NC_003062	1143255	1144544	-	1	MFS permease
Atu1153	Atu1153	NC_003062	1144725	1146512	+	1	aspartyl-tRNA synthetase
Atu1154	Atu1154	NC_003062	1146515	1146991	+	1	hypothetical protein
Atu1155	Atu1155	NC_003062	1147304	1148689	+	1	hypothetical protein
Atu1156	Atu1156	NC_003062	1148898	1150379	+	1	sulfate permease
Atu1157	Atu1157	NC_003062	1150420	1151610	-	1	hypothetical protein
Atu1158	Atu1158	NC_003062	1151840	1154092	+	1	topoisomerase IV subunit A
Atu1159	Atu1159	NC_003062	1154189	1154947	-	1	arginine-tRNA-protein transferase
Atu1160	Atu1160	NC_003062	1155125	1155583	-	1	hypothetical protein
Atu1161	Atu1161	NC_003062	1155681	1156694	-	1	delta-aminolevulinic acid dehydratase
Atu1162	Atu1162	NC_003062	1156778	1157305	+	1	hypothetical protein
Atu1163	Atu1163	NC_003062	1157537	1158049	+	1	exopolysaccharide II synthesis transcriptional activator ExpG
Atu1164	Atu1164	NC_003062	1158423	1159754	+	1	hypothetical protein
Atu1165	Atu1165	NC_003062	1160109	1161398	+	1	serine hydroxymethyltransferase
Atu1166	Atu1166	NC_003062	1161411	1161890	+	1	hypothetical protein
Atu8148	Atu8148	NC_003062	1161893	1163137	+	1	bifunctional riboflavin deaminase-reductase
Atu1169	Atu1169	NC_003062	1163137	1163748	+	1	riboflavin synthase alpha chain
Atu1170	Atu1170	NC_003062	1164042	1164674	+	1	RhtB family transporter
Atu1171	Atu1171	NC_003062	1164851	1165297	+	1	riboflavin synthase beta chain
Atu1172	Atu1172	NC_003062	1165302	1165799	+	1	Putative transcription antitermination protein NusB
Atu1173	Atu1173	NC_003062	1165821	1167044	+	1	MFS permease
Atu1174	Atu1174	NC_003062	1167264	1169402	+	1	H+ translocating pyrophosphate synthase
Atu1175	Atu1175	NC_003062	1169477	1170010	-	1	hypothetical protein
Atu1176	Atu1176	NC_003062	1170283	1170819	+	1	hypothetical protein
Atu1177	Atu1177	NC_003062	1170831	1171394	+	1	hypothetical protein
Atu1178	Atu1178	NC_003062	1171495	1172556	+	1	fatty acid/phospholipid synthesis protein
Atu1179	Atu1179	NC_003062	1172561	1173532	+	1	3-oxoacyl-(acyl-carrier-protein) synthase III
Atu1180	Atu1180	NC_003062	1173774	1174112	+	1	integration host factor alpha subunit
Atu1181	Atu1181	NC_003062	1174387	1174920	+	1	hypothetical protein
Atu1182	Atu1182	NC_003062	1175006	1175734	+	1	hypothetical protein
Atu1183	Atu1183	NC_003062	1176283	1178874	+	1	DNA-directed RNA polymerase
Atu1184	Atu1184	NC_003062	1178871	1179104	+	1	hypothetical protein
Atu1185	Atu1185	NC_003062	1179381	1179599	-	1	hypothetical protein
Atu1186	Atu1186	NC_003062	1179671	1179940	+	1	hypothetical protein
Atu1187	Atu1187	NC_003062	1180014	1181390	+	1	phage tail fiber protein
Atu1188	Atu1188	NC_003062	1181501	1181833	+	1	hypothetical protein
Atu1189	Atu1189	NC_003062	1181842	1182105	+	1	hypothetical protein
Atu1190	Atu1190	NC_003062	1182710	1183300	+	1	hypothetical protein
Atu1191	Atu1191	NC_003062	1183411	1183728	+	1	hypothetical protein
Atu1192	Atu1192	NC_003062	1184274	1184741	+	1	transcriptional regulator, MarR family
Atu1193	Atu1193	NC_003062	1184747	1184830	-	5	tRNA-Leu
Atu1194	Atu1194	NC_003062	1184885	1186051	+	1	phage-related integrase
Atu1195	Atu1195	NC_003062	1186479	1188989	+	1	heavy-metal transporting P-type ATPase
Atu1196	Atu1196	NC_003062	1189005	1190012	+	1	naphthalene 1,2-dioxygenase
Atu1197	Atu1197	NC_003062	1190024	1190512	+	1	transcriptional regulator, MerR family
Atu1198	Atu1198	NC_003062	1190587	1191531	+	1	ABC transporter, membrane spanning protein
Atu1199	Atu1199	NC_003062	1191521	1192426	+	1	ABC transporter, membrane spanning protein
Atu1200	Atu1200	NC_003062	1192564	1193631	+	1	ABC transporter, nucleotide binding/ATPase protein
Atu1201	Atu1201	NC_003062	1193640	1194653	+	1	ABC transporter, nucleotide binding/ATPase protein
Atu1202	Atu1202	NC_003062	1194886	1196379	+	1	ABC transporter, substrate binding protein
Atu1203	Atu1203	NC_003062	1196713	1196967	-	1	hypothetical protein
Atu1204	Atu1204	NC_003062	1197074	1198411	-	1	potassium uptake protein
Atu1205	Atu1205	NC_003062	1198612	1199886	+	1	threonine dehydratase
Atu1206	Atu1206	NC_003062	1199961	1200272	+	1	hypothetical protein
Atu1207	Atu1207	NC_003062	1200490	1201755	+	1	GGDEF family protein
Atu1208	Atu1208	NC_003062	1201795	1202412	-	1	acyl-carrier-protein phosphodiesterase
Atu1209	Atu1209	NC_003062	1202563	1203531	+	1	transcriptional regulator, LysR family
